ticket_no,flight_id,boarding_no,seat_no
5435947317,4200,25,28F
5432184984,4200,26,28G
5435856210,4200,27,30A
5435856197,4200,28,30F
5435947311,4200,29,31H
5432184982,4200,30,32F
5435947294,4200,31,32G
5435856213,4200,32,33H
5435986839,4200,33,34A
5435947328,4200,34,34G
5435986842,4200,35,34F
5435947313,4200,36,35A
5435986843,4200,37,36E
5435947243,4200,38,36F
5435856211,4200,39,37E
5435947327,4200,40,38B
5435947241,4200,41,38E
5432571326,4200,42,39D
5435986840,4200,43,39F
5435856253,26561,1,2B
5435986791,26561,2,4B
5435856254,26561,3,4C
5435947417,26561,4,4H
5435947426,26561,5,5H
5432571366,26561,6,11H
5435947415,26561,7,12H
5435986783,26561,8,13B
5435856250,26561,9,14B
5435947416,26561,10,14E
5435986782,26561,11,16H
5435947423,26561,12,16G
5435947428,26561,13,17A
5435947420,26561,14,18D
5435856252,26561,15,18H
5435947418,26561,16,19A
5435986776,26561,17,20E
5435947421,26561,18,20G
5435986784,26561,19,21A
5435986777,26561,20,21B
5435947422,26561,21,22D
5435947414,26561,22,22G
5435947419,26561,23,24E
5435947427,26561,24,27D
5435947425,26561,25,30F
5435787380,26561,26,31E
5435986785,26561,27,32H
5432571368,26561,28,35B
5435787381,26561,29,35H
5435947424,26561,30,36D
5432571367,26561,31,37H
5435856251,26561,32,39D
5433134118,313,1,1A
5432948524,313,2,1D
5433569734,313,3,1C
5432948484,313,4,1F
5433134140,313,5,2A
5433074796,313,6,2C
5433074675,313,7,2F
5432948616,313,8,3A
5433074797,313,9,3D
5433134117,313,10,3C
5432948419,313,11,3F
5433569740,313,12,4A
5433074762,313,13,4C
5432948564,313,14,4F
5432239006,313,15,4D
5433569759,313,16,5A
5433074767,313,17,5C
5433569764,313,18,5D
5433569741,313,19,6A
5433569729,313,20,5F
5433569727,313,21,6C
5433569723,313,22,6F
5432239005,313,23,6D
5433569725,313,24,7A
5433129294,313,25,7D
5433569738,313,26,7C
5433569745,313,27,8A
5432948536,313,28,8B
5432948559,313,29,8D
5433074788,313,30,8C
5433569730,313,31,8E
5432948400,313,32,8F
5433074772,313,33,9B
5432948575,313,34,9A
5433074784,313,35,9C
5432948480,313,36,9E
5433569722,313,37,9D
5433074790,313,38,9F
5433569736,313,39,10A
5433074787,313,40,10B
5432948618,313,41,10D
5433074662,313,42,10C
5432948649,313,43,10E
5433569753,313,44,10F
5433569717,313,45,11A
5433569732,313,46,11C
5432948418,313,47,11B
5433569744,313,48,11E
5433569755,313,49,11D
5433074726,313,50,12A
5433074830,313,51,11F
5432948322,313,52,12B
5433569751,313,53,12C
5433074768,313,54,12E
5433569713,313,55,12D
5433134145,313,56,12F
5432239008,313,57,13B
5433134146,313,58,13A
5433074763,313,59,13D
5433074842,313,60,13C
5433074843,313,61,13F
5433569746,313,62,14A
5433074805,313,63,14B
5433074827,313,64,14C
5432948655,313,65,14E
5433074711,313,66,14D
5433569735,313,67,14F
5433074859,313,68,15A
5432948664,313,69,15C
5432239004,313,70,15B
5433074789,313,71,15E
5433569757,313,72,15D
5432239003,313,73,15F
5433129293,313,74,16A
5433569742,313,75,16B
5433074791,313,76,16D
5433569720,313,77,16C
5433569752,313,78,16E
5433569710,313,79,16F
5433074880,313,80,17B
5433569762,313,81,17A
5432239007,313,82,17C
5433569750,313,83,17D
5432948264,313,84,17F
5433569763,313,85,17E
5432948574,313,86,18A
5433074858,313,87,18B
5433074674,313,88,18D
5433569712,313,89,18C
5433569733,313,90,18E
5432948408,313,91,19B
5432948446,313,92,18F
5433074773,313,93,19C
5433569739,313,94,19D
5433569747,313,95,19E
5433569716,313,96,20B
5432948582,313,97,20C
5433569711,313,98,20D
5433569714,313,99,20F
5433569715,313,100,21A
5433129297,313,101,21C
5432948483,313,102,21B
5433074792,313,103,21D
5433569718,313,104,21F
5433569728,313,105,21E
5433569731,313,106,22A
5432948684,313,107,22C
5433074688,313,108,22D
5433569749,313,109,22E
5433569748,313,110,23A
5432948409,313,111,23C
5432948648,313,112,23D
5432948394,313,113,23E
5433129298,313,114,24B
5433074783,313,115,24A
5433569760,313,116,24D
5433569724,313,117,24C
5433569707,313,118,24F
5432948312,313,119,24E
5432948321,313,120,25A
5433569737,313,121,25C
5433074712,313,122,25B
5433569743,313,123,25D
5432948576,313,124,25F
5433074782,313,125,25E
5432948449,313,126,26A
5432948265,313,127,26B
5433074854,313,128,26C
5433074725,313,129,26E
5433569766,313,130,26D
5432948596,313,131,26F
5433074844,313,132,27A
5432948565,313,133,27C
5432948558,313,134,27B
5433569761,313,135,27F
5433074828,313,136,27E
5433569721,313,137,28A
5433074850,313,138,28B
5433569758,313,139,28D
5432948617,313,140,28C
5432948410,313,141,28E
5432948563,313,142,28F
5433569719,313,143,29B
5433074713,313,144,29A
5432948654,313,145,29C
5432948451,313,146,29D
5433074663,313,147,29F
5433569765,313,148,29E
5433569726,313,149,30B
5432948395,313,150,30A
5433569708,313,151,30D
5433569709,313,152,30C
5433569754,313,153,30E
5433129292,313,154,30F
5433569756,313,155,31B
5432948393,313,156,31A
5432948450,313,157,31C
5432948581,313,158,31D
5433074798,313,159,31F
5433074837,313,160,31E
5433075021,11575,1,1C
5432948929,11575,2,1A
5433569298,11575,3,1D
5433569065,11575,4,2A
5433569008,11575,5,1F
5432948897,11575,6,2F
5433569096,11575,7,2D
5432948915,11575,8,3C
5433569198,11575,9,3A
5433131760,11575,10,3D
5433075018,11575,11,4A
5433075033,11575,12,4C
5432948921,11575,13,4F
5432948908,11575,14,4D
5432948905,11575,15,5A
5433569011,11575,16,5D
5433569201,11575,17,5C
5432948916,11575,18,6A
5432948913,11575,19,5F
5432948912,11575,20,6D
5432948891,11575,21,7A
5433568977,11575,22,7D
5433075020,11575,23,7C
5433075016,11575,24,8A
5433075042,11575,25,8B
5432192357,11575,26,8C
5432948900,11575,27,8E
5433075024,11575,28,8F
5433569241,11575,29,9C
5432948926,11575,30,9B
5433075028,11575,31,9D
5433131761,11575,32,9E
5433134188,11575,33,10A
5433569007,11575,34,9F
5433075023,11575,35,10C
5433569152,11575,36,10B
5433075017,11575,37,10D
5433569023,11575,38,10E
5433569277,11575,39,10F
5433569012,11575,40,11B
5433134190,11575,41,11A
5433075041,11575,42,11D
5433075043,11575,43,11C
5432948918,11575,44,11F
5433569175,11575,45,11E
5432948919,11575,46,12A
5433569076,11575,47,12B
5433568776,11575,48,12E
5433568916,11575,49,12D
5433134191,11575,50,12F
5432948914,11575,51,13B
5432948895,11575,52,13C
5433075031,11575,53,13E
5433569276,11575,54,13D
5433569115,11575,55,14A
5433075029,11575,56,14C
5433569157,11575,57,14B
5432192356,11575,58,14D
5433075015,11575,59,15A
5432948909,11575,60,14F
5433075022,11575,61,14E
5433568976,11575,62,15B
5433569206,11575,63,15D
5432192355,11575,64,15F
5433568872,11575,65,16A
5433569207,11575,66,16B
5432948923,11575,67,16D
5433075030,11575,68,16E
5433569134,11575,69,17B
5432948910,11575,70,17A
5433075037,11575,71,17C
5433569135,11575,72,17D
5433134189,11575,73,17F
5433569147,11575,74,17E
5432948902,11575,75,18A
5433075025,11575,76,18C
5433569149,11575,77,18B
5433569061,11575,78,18D
5433569116,11575,79,18F
5432948892,11575,80,19C
5433569224,11575,81,19B
5433075014,11575,82,19D
5432948917,11575,83,19E
5432948924,11575,84,20B
5433569174,11575,85,20A
5433568857,11575,86,20D
5433568950,11575,87,20C
5432948920,11575,88,20F
5433568961,11575,89,20E
5432948930,11575,90,21A
5432948928,11575,91,21C
5432948911,11575,92,21B
5433569143,11575,93,21D
5433568856,11575,94,21E
5433568963,11575,95,22A
5433569205,11575,96,21F
5433131758,11575,97,22B
5433568775,11575,98,22C
5433075026,11575,99,22E
5433075040,11575,100,22D
5433569089,11575,101,22F
5432948903,11575,102,23A
5433568962,11575,103,23B
5433568931,11575,104,23D
5433131759,11575,105,23C
5433075032,11575,106,23E
5433075034,11575,107,23F
5433569066,11575,108,24B
5433075039,11575,109,24C
5432948898,11575,110,24E
5433569156,11575,111,24D
5433569075,11575,112,24F
5433075035,11575,113,25C
5433568978,11575,114,25B
5432948904,11575,115,25D
5433569057,11575,116,25E
5432948907,11575,117,25F
5432948901,11575,118,26C
5433075019,11575,119,26B
5433075027,11575,120,26D
5432948906,11575,121,26F
5433075036,11575,122,27B
5433569039,11575,123,27D
5433569225,11575,124,27C
5433075013,11575,125,27F
5433569167,11575,126,28B
5433569158,11575,127,28C
5432948894,11575,128,28E
5433569208,11575,129,28D
5433569238,11575,130,29C
5432948896,11575,131,29B
5432948925,11575,132,29D
5433569142,11575,133,29F
5432948927,11575,134,29E
5432948922,11575,135,30A
5432948899,11575,136,30B
5433569063,11575,137,30C
5433568932,11575,138,30E
5433569223,11575,139,30D
5432948893,11575,140,31A
5433569307,11575,141,31B
5433569090,11575,142,31C
5433569170,11575,143,31D
5433075038,11575,144,31F
5433817514,10058,1,2A
5433817513,10058,2,1B
5434732990,10058,3,2B
5434732977,10058,4,4B
5433817476,13941,1,1A
5434733021,13941,2,1B
5434733020,13941,3,2A
5433817479,13941,4,2B
5433817477,13941,5,3B
5434733022,13941,6,3A
5433817491,13941,7,4A
5433817480,13941,8,4B
5434733019,13941,9,5A
5433817490,13941,10,5B
5433817481,13941,11,6A
5433817475,13941,12,6B
5432985134,2325,1,1A
5432300328,2325,2,1B
5432985289,2325,3,1F
5433754839,2325,4,1C
5432985173,2325,5,1G
5435982825,2325,6,2A
5433434713,2325,7,1H
5433434783,2325,8,2B
5432985119,2325,9,2F
5432985039,2325,10,2C
5435982838,2325,11,2G
5432655675,2325,12,3A
5434731179,2325,13,2H
5432985315,2325,14,3B
5432985231,2325,15,3C
5433754849,2325,16,3G
5432985189,2325,17,3F
5432226125,2325,18,4A
5432655672,2325,19,3H
5433434672,2325,20,4B
5433434760,2325,21,4F
5432300332,2325,22,4C
5433434759,2325,23,4G
5433754848,2325,24,5B
5432985103,2325,25,5A
5433434767,2325,26,5F
5435982816,2325,27,5C
5432869529,2325,28,5G
5433754870,2325,29,5H
5433434721,2325,30,9B
5435982835,2325,31,9A
5435982832,2325,32,9G
5433434752,2325,33,11A
5433754869,2325,34,9H
5433434680,2325,35,11B
5433754866,2325,36,11D
5435982813,2325,37,11F
5433766681,2325,38,11E
5435982818,2325,39,11H
5433754851,2325,40,11G
5432985137,2325,41,12B
5433754884,2325,42,12A
5433434743,2325,43,12E
5432985172,2325,44,12D
5433754889,2325,45,12F
5432985265,2325,46,12H
5432985007,2325,47,12G
5433754878,2325,48,13B
5432869513,2325,49,13A
5432226131,2325,50,13D
5433434731,2325,51,13E
5433754844,2325,52,13G
5432985038,2325,53,13F
5433754888,2325,54,14A
5433434658,2325,55,13H
5433754868,2325,56,14B
5432655674,2325,57,14D
5433754883,2325,58,14F
5433754885,2325,59,14E
5433434753,2325,60,14G
5433754879,2325,61,14H
5432655677,2325,62,15D
5433754840,2325,63,15B
5435982839,2325,64,15A
5434731180,2325,65,15E
5433754886,2325,66,15G
5435982836,2325,67,15F
5433434681,2325,68,16B
5433754873,2325,69,16A
5433754847,2325,70,16D
5432985258,2325,71,16E
5432300330,2325,72,16G
5435982814,2325,73,16F
5433766682,2325,74,16H
5433754836,2325,75,17B
5432985322,2325,76,17A
5432985136,2325,77,17D
5435982823,2325,78,17E
5433754837,2325,79,17G
5435982831,2325,80,17F
5435982828,2325,81,18A
5432226127,2325,82,18D
5432985076,2325,83,18B
5432985251,2325,84,18F
5432985033,2325,85,18E
5433754857,2325,86,18G
5432655670,2325,87,18H
5433754874,2325,88,19D
5432985283,2325,89,19B
5435982837,2325,90,19A
5432985148,2325,91,19E
5432226130,2325,92,19H
5432985316,2325,93,19G
5433434638,2325,94,20A
5433434809,2325,95,20D
5435982822,2325,96,20B
5435982820,2325,97,20E
5433754887,2325,98,20G
5433754834,2325,99,20F
5433754875,2325,100,20H
5432300331,2325,101,21A
5433754871,2325,102,21E
5433754859,2325,103,21D
5433754860,2325,104,21F
5433434637,2325,105,21H
5432985195,2325,106,21G
5435982815,2325,107,22B
5435982827,2325,108,22A
5433754865,2325,109,22D
5432655669,2325,110,22E
5432655673,2325,111,22G
5435982812,2325,112,22F
5433754853,2325,113,22H
5432985198,2325,114,23B
5432985232,2325,115,23A
5432985170,2325,116,23E
5435982824,2325,117,23D
5432226128,2325,118,23F
5432985097,2325,119,23G
5432655668,2325,120,23H
5433434763,2325,121,24B
5432655678,2325,122,24A
5432985193,2325,123,24E
5432985264,2325,124,24D
5433434663,2325,125,24F
5433754843,2325,126,24H
5433766683,2325,127,24G
5433754841,2325,128,25D
5433754876,2325,129,25E
5433754880,2325,130,27A
5435982834,2325,131,27B
5432655676,2325,132,27D
5432869545,2325,133,27F
5433434671,2325,134,27E
5432985174,2325,135,27H
5433434682,2325,136,27G
5433434765,2325,137,28A
5433754862,2325,138,28B
5432985317,2325,139,28E
5433434826,2325,140,28D
5433434732,2325,141,28H
5433434709,2325,142,28G
5435982841,2325,143,29B
5433754835,2325,144,29E
5435982842,2325,145,29D
5435982843,2325,146,29F
5432869528,2325,147,29H
5433766684,2325,148,29G
5432985259,2325,149,30B
5433754858,2325,150,30A
5432985180,2325,151,30E
5433754852,2325,152,30D
5433754854,2325,153,30G
5433754861,2325,154,30F
5435982819,2325,155,30H
5433754842,2325,156,31B
5432655671,2325,157,31A
5432300329,2325,158,31E
5432985080,2325,159,31D
5432985124,2325,160,31H
5435982821,2325,161,31G
5433434717,2325,162,32A
5433434616,2325,163,32B
5432985249,2325,164,32E
5432655679,2325,165,32D
5433754863,2325,166,32F
5432985120,2325,167,32G
5434731169,2325,168,33A
5432226129,2325,169,33B
5432985075,2325,170,33E
5435982833,2325,171,33D
5433754867,2325,172,33G
5433754882,2325,173,33H
5435982826,2325,174,34B
5433754890,2325,175,34A
5433434700,2325,176,34D
5432869503,2325,177,34E
5433434722,2325,178,34G
5432985252,2325,179,34F
5433754872,2325,180,34H
5432985221,2325,181,35B
5432985146,2325,182,35A
5433754877,2325,183,35E
5432985032,2325,184,35D
5433766685,2325,185,35G
5432985194,2325,186,35F
5433754838,2325,187,36A
5433434766,2325,188,35H
5432985168,2325,189,36B
5433754845,2325,190,36D
5433754846,2325,191,36F
5432985147,2325,192,36E
5435982830,2325,193,36G
5433754864,2325,194,37A
5433434827,2325,195,36H
5432985190,2325,196,37B
5433754881,2325,197,37D
5433754856,2325,198,37F
5435982829,2325,199,37E
5433434716,2325,200,37G
5432226126,2325,201,38A
5433434730,2325,202,37H
5435982840,2325,203,38D
5435982817,2325,204,38B
5433754850,2325,205,38E
5432869546,2325,206,38G
5433764703,2325,207,38F
5433434790,2325,208,38H
5432300327,2325,209,39D
5433754855,2325,210,39F
5432985323,2325,211,39E
5433434987,26194,1,1A
5433754357,26194,2,1B
5435982223,26194,3,1F
5435982515,26194,4,1C
5432869599,26194,5,1G
5433754282,26194,6,1H
5432985447,26194,7,2B
5435982358,26194,8,2C
5433754360,26194,9,2G
5434731218,26194,10,3A
5432985462,26194,11,2H
5433434988,26194,12,3B
5433754455,26194,13,3F
5433754482,26194,14,3C
5432985430,26194,15,3G
5435982346,26194,16,3H
5432985449,26194,17,4A
5435982088,26194,18,4C
5432985437,26194,19,4G
5435982407,26194,20,4F
5432655535,26194,21,4H
5433754212,26194,22,5B
5435982426,26194,23,5A
5435982393,26194,24,5C
5433434986,26194,25,5F
5433754464,26194,26,5H
5432985454,26194,27,9B
5433754295,26194,28,11A
5435982149,26194,29,9H
5432985434,26194,30,11D
5435982416,26194,31,11B
5433754317,26194,32,11E
5435982381,26194,33,11F
5433434990,26194,34,11H
5432051163,26194,35,11G
5433435006,26194,36,12A
5433435001,26194,37,12B
5432051162,26194,38,12E
5432655523,26194,39,12D
5435982628,26194,40,12G
5433753972,26194,41,12F
5435982377,26194,42,12H
5432869598,26194,43,13A
5433754465,26194,44,13D
5432985451,26194,45,13B
5432869595,26194,46,13E
5435982384,26194,47,13G
5433754475,26194,48,13F
5433434997,26194,49,13H
5432985450,26194,50,14B
5433754461,26194,51,14A
5433434995,26194,52,14E
5432985429,26194,53,14D
5433754595,26194,54,14F
5435982528,26194,55,14G
5432985438,26194,56,15A
5433435014,26194,57,14H
5433435009,26194,58,15D
5434731221,26194,59,15B
5433754231,26194,60,15E
5433753991,26194,61,15F
5435982278,26194,62,15H
5432051164,26194,63,15G
5435982087,26194,64,16B
5433754416,26194,65,16D
5435982357,26194,66,16E
5432655526,26194,67,16G
5435982383,26194,68,16H
5434731219,26194,69,17B
5433435011,26194,70,17A
5435982378,26194,71,17D
5435982379,26194,72,17G
5433754236,26194,73,17F
5433754332,26194,74,18A
5432655569,26194,75,17H
5432985461,26194,76,18B
5433754163,26194,77,18D
5432985460,26194,78,18F
5432985446,26194,79,18E
5433754447,26194,80,18G
5432985436,26194,81,19A
5433754356,26194,82,19B
5435982359,26194,83,19D
5432985440,26194,84,19F
5433754515,26194,85,19E
5435982482,26194,86,19G
5432869596,26194,87,20A
5435982586,26194,88,19H
5432655558,26194,89,20B
5432655559,26194,90,20E
5433754510,26194,91,20D
5433754170,26194,92,20H
5435982526,26194,93,20G
5435982470,26194,94,21A
5434731220,26194,95,21D
5433754353,26194,96,21B
5432655557,26194,97,21E
5433754336,26194,98,21F
5433754355,26194,99,21H
5435982411,26194,100,21G
5433754381,26194,101,22A
5432985442,26194,102,22E
5433754380,26194,103,22D
5435982279,26194,104,22B
5432985433,26194,105,22F
5433434998,26194,106,22H
5433435000,26194,107,22G
5435982089,26194,108,23B
5432985435,26194,109,23A
5433764686,26194,110,23D
5433754379,26194,111,23E
5435982410,26194,112,23G
5432985441,26194,113,23F
5433435008,26194,114,24A
5433434996,26194,115,23H
5433754369,26194,116,24B
5433754237,26194,117,24D
5433754171,26194,118,24F
5435982243,26194,119,24E
5433434993,26194,120,24G
5433754305,26194,121,25D
5435982512,26194,122,24H
5433766644,26194,123,25E
5435982483,26194,124,27A
5433754337,26194,125,25F
5433754235,26194,126,27D
5432049506,26194,127,27E
5433754124,26194,128,27F
5435982356,26194,129,27H
5435982480,26194,130,28A
5433435004,26194,131,28D
5432869597,26194,132,28B
5433434991,26194,133,28E
5433435012,26194,134,28F
5435982331,26194,135,28H
5433434994,26194,136,28G
5432985455,26194,137,29A
5433435013,26194,138,29D
5433754456,26194,139,29B
5432985459,26194,140,29E
5433766643,26194,141,29G
5433754400,26194,142,29H
5433754281,26194,143,30B
5433754485,26194,144,30A
5435982471,26194,145,30D
5433435002,26194,146,30F
5435982406,26194,147,30E
5432985448,26194,148,30G
5432985444,26194,149,31A
5435982575,26194,150,30H
5432869600,26194,151,31B
5433434989,26194,152,31D
5433435010,26194,153,31F
5433754412,26194,154,31E
5432985456,26194,155,31H
5432985445,26194,156,31G
5432869594,26194,157,32A
5432985443,26194,158,32D
5432985458,26194,159,32B
5432655538,26194,160,32F
5433754830,26194,161,32H
5432049505,26194,162,32G
5435982321,26194,163,33A
5435982242,26194,164,33D
5433754483,26194,165,33E
5435982418,26194,166,33G
5432985439,26194,167,33F
5432655546,26194,168,33H
5432655534,26194,169,34B
5433435003,26194,170,34A
5433754495,26194,171,34D
5433754420,26194,172,34F
5432655537,26194,173,34G
5433434999,26194,174,35A
5433754230,26194,175,34H
5433435005,26194,176,35B
5433754628,26194,177,35E
5433754303,26194,178,35H
5433754234,26194,179,35G
5432655536,26194,180,35F
5432985431,26194,181,36B
5433754213,26194,182,36E
5435982472,26194,183,36D
5432985432,26194,184,36F
5432985453,26194,185,36G
5432985452,26194,186,37A
5433434992,26194,187,36H
5432655556,26194,188,37B
5432985457,26194,189,37E
5432655570,26194,190,37D
5433435007,26194,191,37F
5433754539,26194,192,37H
